danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Clusters
0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,405640,4,2
0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346,4,2
0.421,0.751,9,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,145867,4,1
0.895,0.667,0,-4.935,0,0.0298,0.135,0.00279,0.0993,0.855,96.018,210587,4,5
0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600,4,8
0.312,0.804,0,-4.906,1,0.0557,0.0186,0.0,0.0558,0.355,144.029,272440,3,2
0.625,0.939,4,-3.115,0,0.0669,0.00138,0.0,0.424,0.644,102.999,194787,4,4
0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267,221640,4,1
0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4,5
0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,258027,4,2
0.466,0.588,5,-10.666,0,0.0812,0.285,9.94e-06,0.0535,0.882,156.131,209360,4,5
0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,333893,4,10
0.687,0.565,7,-9.613,1,0.0316,0.0682,0.599,0.101,0.613,97.084,291800,4,9
0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,167067,4,4
0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,296080,4,8
0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,278747,4,2
0.465,0.907,11,-6.404,0,0.113,0.0241,0.00118,0.13,0.681,117.293,238973,4,7
0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4,2
0.644,0.911,6,-6.331,1,0.033,0.000402,0.000103,0.117,0.631,131.997,249307,4,1
0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,261933,4,5
0.525,0.902,2,-8.662,1,0.0368,0.000989,0.691,0.137,0.907,146.83,204621,4,9
0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,185587,4,4
0.484,0.911,11,-4.645,1,0.0494,0.022,8.03e-06,0.193,0.947,184.882,236200,4,2
0.663,0.838,0,-5.744,0,0.0286,0.2,0.000177,0.0782,0.752,112.788,255133,4,5
0.355,0.918,1,-4.36,1,0.0746,0.00119,0.0,0.0971,0.24,148.114,222200,4,2
0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,188987,4,8
0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,270773,4,5
0.546,0.901,5,-6.729,1,0.0685,0.0422,4.48e-05,0.292,0.459,90.591,215933,4,1
0.499,0.318,7,-13.776,1,0.0485,0.718,0.00101,0.379,0.282,121.498,321080,4,3
0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,280000,4,2
0.668,0.447,2,-11.124,1,0.0312,0.48,2.89e-06,0.153,0.588,81.415,281000,4,3
0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,238640,4,3
0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,232147,4,3
0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,266960,4,2
0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293,4,8
0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,250987,4,4
0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107,4,5
0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4,8
0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,230480,4,5
0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,371413,4,9
0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,276880,4,1
0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,211933,4,7
0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,300400,4,2
0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,153693,4,8
0.21,0.85,7,-3.694,1,0.0587,0.287,0.00607,0.912,0.382,121.383,380587,4,4
0.721,0.488,4,-10.294,0,0.067,0.0289,0.038,0.18,0.884,152.287,363373,4,5
0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4,3
0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547,4,2
0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813,4,8
0.326,0.872,2,-7.602,1,0.122,0.214,0.0,0.461,0.492,173.381,508333,4,2
0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,122067,4,3
0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,331267,4,7
0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800,4,1
0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,160133,4,8
0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,294827,4,4
0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,210373,4,9
0.56,0.605,11,-11.209,0,0.0348,0.0408,0.000162,0.0585,0.756,144.478,279693,4,7
0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,4,8
0.504,0.911,2,-2.97,1,0.0738,0.00512,0.0123,0.355,0.671,106.244,179760,4,8
0.573,0.939,8,-6.441,1,0.0808,0.493,0.0,0.0994,0.963,137.382,134253,4,1
0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,259840,4,5
0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,200480,4,8
0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947,4,7
0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,269907,3,6
0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067,4,2
0.527,0.891,2,-5.209,1,0.0759,0.0068,0.723,0.0618,0.458,108.57,171667,4,9
0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,348624,4,1
0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,258773,4,2
0.45,0.877,9,-6.403,1,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,212707,4,2
0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,121160,4,1
0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160,4,2
0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,214733,4,8
0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,329413,4,8
0.616,0.761,3,-9.199,1,0.126,0.196,0.0025,0.374,0.708,145.074,240600,4,8
0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533,4,8
0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600,4,8
0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830,4,3
0.42,0.965,0,-1.986,1,0.0403,0.0981,0.000335,0.0784,0.846,176.243,169920,4,2
0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4,4
0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,520787,4,4
0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,354320,4,3
0.595,0.996,2,-3.418,1,0.0599,0.195,0.0345,0.0351,0.376,152.049,151107,4,2
0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,4,3
0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,293440,4,3
0.324,0.931,9,-6.803,1,0.0837,0.0155,0.0252,0.277,0.313,82.748,242720,4,2
0.465,0.977,7,-3.839,0,0.175,0.00111,0.00298,0.201,0.233,89.535,284027,4,2
0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,306440,4,2
0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,285133,4,2
0.513,0.979,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,295466,4,8
0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453,4,3
0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,231120,4,8
0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,274747,4,1
0.486,0.963,0,-5.586,0,0.129,0.248,2.39e-06,0.158,0.533,113.133,146573,4,5
0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,278680,4,2
0.358,0.916,9,-5.958,1,0.0497,0.0299,0.0,0.595,0.498,171.133,357267,4,4
0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,511400,4,9
0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,296467,4,2
0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,323000,4,4
0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4,2
0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,234973,4,3
0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,168840,4,8
0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,193051,4,8
0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,171267,4,8
0.671,0.712,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805,248440,4,8
0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,4,4
0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,222707,4,5
0.587,0.872,7,-5.066,1,0.0484,0.018,0.0,0.622,0.735,159.925,221333,4,4
0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107,4,4
0.505,0.836,5,-7.384,0,0.101,0.0103,0.0771,0.295,0.764,159.669,204480,4,2
0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213,4,1
0.631,0.689,4,-8.358,1,0.0284,0.0731,0.000357,0.102,0.645,107.667,225227,4,8
0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,208947,4,1
0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4,8
0.588,0.559,4,-4.849,0,0.0272,0.128,0.0,0.0977,0.278,123.845,238587,4,5
0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,423840,4,2
0.383,0.97,9,-5.638,1,0.0435,0.0276,0.0,0.0942,0.62,101.603,313926,4,2
0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,253333,4,2
0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,188067,4,8
0.693,0.353,0,-17.852,1,0.0414,0.0704,0.00113,0.503,0.75,104.143,228587,4,8
0.591,0.824,6,-7.83,0,0.0415,0.0344,0.0,0.146,0.741,104.304,128720,4,7
0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,231933,4,7
0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,146250,4,1
0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,4,5
0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,145747,4,1
0.534,0.694,9,-9.296,0,0.0472,0.000466,0.0485,0.155,0.45,166.791,286840,4,7
0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,256000,4,3
0.615,0.616,6,-10.39,0,0.133,0.0399,0.000129,0.348,0.836,170.776,235000,4,7
0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,199200,4,1
0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,246800,4,1
0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,141600,4,8
0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,340742,4,8
0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4,3
0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,267307,4,2
0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,178000,4,1
0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427,4,7
0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,269920,4,2
0.557,0.693,7,-11.044,1,0.0445,0.531,0.00141,0.196,0.747,127.531,345187,4,1
0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,225627,4,8
0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,352906,4,4
0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,308120,4,2
0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,286220,4,1
0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,4,2
0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,258827,4,8
0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,330643,4,8
0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,274133,4,1
0.524,0.953,0,-7.097,1,0.0416,0.00757,5.02e-06,0.771,0.869,133.828,253827,4,4
0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,272027,4,2
0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,547107,4,2
0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,4,3
0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173,4,1
0.47,0.505,11,-11.966,0,0.171,0.0194,0.00104,0.206,0.767,124.065,380080,1,6
0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,293183,4,2
0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,318587,4,2
0.617,0.905,11,-4.585,1,0.0351,0.455,0.578,0.289,0.787,110.957,226240,4,1
0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,275395,4,2
0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640,4,3
0.468,0.833,4,-5.847,1,0.0324,0.00654,0.000332,0.326,0.884,131.248,264413,4,2
0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,273600,4,2
0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,250400,4,8
0.804,0.696,7,-7.47,1,0.0899,0.00877,0.000985,0.314,0.657,95.721,170907,4,1
0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,185960,4,1
0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293,4,2
0.48,0.969,9,-7.464,1,0.0854,0.069,0.00022,0.0608,0.494,142.489,163453,4,2
0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,279440,4,1
0.795,0.63,10,-7.217,0,0.0841,0.0419,0.575,0.0894,0.785,108.701,181107,4,7
0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,303587,4,2
0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,211160,4,8
0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378,354774,4,2
0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,194147,4,1
0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,285200,4,1
0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,254173,4,3
0.351,0.764,9,-5.624,1,0.0366,0.00422,0.441,0.0197,0.504,166.656,210000,4,2
0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,264504,4,3
0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613,4,1
0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,92.726,191227,4,3
0.525,0.929,9,-8.56,0,0.0784,0.262,2.9e-05,0.0754,0.556,163.503,262748,4,7
0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,262613,4,4
0.528,0.921,2,-7.64,1,0.0524,0.0174,0.000186,0.0472,0.298,144.368,370427,4,2
0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,214960,4,7
0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,145747,4,1
0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,207267,4,7
0.523,0.941,4,-4.444,0,0.0377,0.0878,0.148,0.106,0.145,120.67,192324,4,2
0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,179387,4,1
0.514,0.701,0,-8.615,0,0.112,0.101,0.0,0.0313,0.582,140.467,149067,4,5
0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,221427,4,2
0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,516893,4,3
0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,194853,4,2
0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,271573,4,5
0.585,0.532,7,-9.673,1,0.0268,0.209,0.00797,0.227,0.68,94.461,180067,4,1
0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,287000,4,8
0.55,0.765,7,-8.684,1,0.0287,4.76e-06,0.873,0.132,0.419,139.46,252533,4,9
0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,288733,4,1
0.406,0.698,8,-7.024,1,0.0624,0.186,0.0,0.233,0.333,109.266,296480,3,6
0.551,0.86,7,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,141507,4,1
0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,295400,4,8
0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,4,4
0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,263333,4,1
0.43,0.463,2,-10.96,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,271333,4,3
0.299,0.787,0,-7.93,0,0.069,0.14,0.0,0.292,0.716,94.798,198867,4,5
0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,429760,4,5
0.39,0.942,0,-7.743,1,0.0806,7.71e-06,0.102,0.14,0.17,90.216,243080,4,2
0.432,0.971,2,-5.357,1,0.0677,3.19e-05,0.0222,0.302,0.683,170.061,185580,4,2
0.405,0.96,2,-3.916,1,0.074,0.0001,0.0576,0.182,0.417,174.952,269467,4,2
0.542,0.869,9,-5.444,0,0.0445,0.000212,0.000548,0.0742,0.173,80.011,328067,4,7
0.352,0.915,8,-3.727,1,0.0586,4.13e-05,0.000488,0.208,0.264,82.589,311083,4,2
0.489,0.987,11,-4.57,0,0.0806,7.62e-05,0.0,0.788,0.297,139.982,256742,4,4
0.344,0.955,1,-10.614,1,0.0444,5.4e-06,0.111,0.0665,0.352,111.671,203680,4,2
0.522,0.954,0,-6.468,1,0.0514,0.00283,0.197,0.119,0.329,105.012,326772,4,8
0.4,0.985,4,-7.286,1,0.0623,0.00269,0.00125,0.188,0.506,200.035,244693,4,2
0.535,0.948,4,-2.93,0,0.053,0.000174,2.67e-05,0.349,0.598,104.63,249094,4,5
0.241,0.991,1,-4.731,1,0.176,3.76e-05,0.432,0.259,0.225,105.785,173187,3,2
0.508,0.91,1,-4.583,0,0.0374,0.000103,0.0,0.328,0.509,87.011,205973,4,5
0.17,0.989,1,-3.333,1,0.133,3.8e-05,0.544,0.0725,0.343,94.465,283720,4,2
0.377,0.977,5,-5.501,0,0.0788,9.89e-06,0.763,0.599,0.246,147.043,241159,4,4
0.511,0.993,6,-6.551,0,0.0883,0.000194,0.00648,0.449,0.105,134.989,264880,4,4
0.304,0.987,7,-2.578,1,0.193,6.13e-05,0.000162,0.371,0.153,149.992,263948,4,2
0.53,0.946,4,-4.387,0,0.126,0.000105,0.000445,0.328,0.369,120.006,273480,4,2
0.513,0.946,1,-5.03,0,0.11,3.35e-05,5.28e-05,0.126,0.614,94.96,199587,4,5
0.254,0.929,1,-6.652,0,0.0527,6.77e-06,0.625,0.176,0.563,140.271,282880,4,2
0.424,0.971,10,-7.376,0,0.13,7.12e-06,0.0302,0.214,0.322,146.016,230680,4,2
0.24,0.902,8,-8.427,1,0.0863,0.00175,0.428,0.0829,0.443,110.692,258626,3,2
0.376,0.877,10,-8.976,0,0.0419,4.03e-06,0.932,0.108,0.614,174.031,335147,3,9
0.52,0.967,1,-5.698,1,0.0677,8.11e-05,0.769,0.102,0.331,101.006,242773,4,9
0.477,0.934,4,-8.199,0,0.0554,0.000392,0.254,0.343,0.328,139.947,277893,4,2
0.421,0.951,5,-6.557,1,0.0822,0.000133,0.117,0.202,0.236,143.304,229070,3,2
0.197,0.987,5,-2.421,0,0.255,2.02e-05,0.000504,0.355,0.225,89.382,316129,4,2
0.474,0.976,10,-5.616,0,0.104,1.16e-05,7.87e-05,0.281,0.162,139.968,250987,4,2
0.55,0.802,11,-5.708,1,0.0322,0.00381,0.00768,0.105,0.796,97.625,277600,4,1
0.548,0.904,11,-5.197,1,0.03,0.000429,0.0842,0.37,0.342,129.016,299720,4,2
0.265,0.943,1,-6.229,1,0.0731,1.89e-05,0.543,0.331,0.151,95.51,333773,4,2
0.495,0.925,8,-3.323,0,0.136,0.000183,0.131,0.14,0.495,173.977,180173,4,2
0.395,0.963,4,-4.85,1,0.0456,0.00229,0.0,0.366,0.588,158.054,246760,4,2
0.542,0.932,3,-4.456,0,0.0707,0.000534,0.129,0.386,0.376,112.474,201405,4,4
0.363,0.94,6,-5.773,0,0.1,0.000131,0.365,0.116,0.277,191.998,194587,4,2
0.186,0.961,11,-5.482,1,0.15,7.86e-06,0.0283,0.569,0.398,167.937,281893,4,2
0.551,0.934,2,-6.216,1,0.0531,0.000406,0.098,0.304,0.312,120.01,245000,4,2
0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,315120,4,5
0.511,0.978,7,-3.866,1,0.066,0.00018,0.000954,0.308,0.223,115.044,389947,4,2
0.316,0.869,7,-4.244,0,0.0642,0.000197,0.199,0.133,0.302,169.916,441402,4,2
0.45,0.939,0,-3.474,0,0.0979,0.000236,0.0,0.186,0.281,149.973,261378,4,2
0.324,0.977,4,-4.963,0,0.0913,3.24e-05,0.0101,0.0888,0.438,198.97,449787,4,2
0.368,0.989,5,-4.764,0,0.112,4e-06,0.391,0.976,0.0755,110.241,218406,4,4
0.412,0.957,0,-3.267,1,0.0664,8.31e-06,0.00172,0.281,0.349,149.989,252617,4,2
0.346,0.949,6,-3.973,1,0.0837,1.42e-05,0.422,0.0524,0.323,178.027,258837,4,2
0.439,0.934,5,-5.094,0,0.103,0.000127,0.0104,0.16,0.495,162.048,250400,4,2
0.38,0.944,7,-2.717,1,0.128,0.0002,0.263,0.328,0.276,170.024,272627,4,2
0.335,0.953,5,-3.997,0,0.166,0.000184,0.0345,0.347,0.584,171.106,198480,4,2
0.474,0.925,1,-4.483,1,0.0653,3.84e-06,0.000109,0.139,0.528,94.975,201960,4,8
0.505,0.868,11,-7.135,0,0.0425,0.000238,0.00128,0.401,0.72,165.936,196600,4,7
0.336,0.969,6,-5.362,0,0.0943,1.49e-05,0.00445,0.291,0.247,124.016,239027,4,2
0.243,0.995,2,-3.57,1,0.257,4.07e-05,0.00431,0.0601,0.0685,145.59,290493,4,2
0.242,0.973,8,-4.739,1,0.148,2.57e-05,0.82,0.121,0.369,148.095,505147,4,9
0.56,0.981,4,-5.445,0,0.104,3.08e-05,0.115,0.102,0.237,111.012,261307,4,2
0.559,0.981,3,-7.043,0,0.0719,4.7e-05,8.39e-05,0.0848,0.453,140.117,223600,4,2
0.526,0.944,6,-3.815,0,0.144,0.000207,1.76e-05,0.0994,0.281,112.531,275248,4,2
0.385,0.967,4,-6.492,1,0.0774,4.77e-05,0.000295,0.152,0.549,173.956,315467,4,2
0.534,0.969,3,-3.378,1,0.0535,0.000359,0.564,0.269,0.598,75.005,376920,4,9
0.418,0.929,7,-4.122,1,0.0539,0.000131,0.00134,0.245,0.546,170.037,238018,4,2
0.364,0.968,9,-2.629,0,0.0739,6.56e-06,0.00204,0.0672,0.427,164.049,284518,4,2
0.496,0.963,1,-5.148,1,0.085,3.97e-05,0.00173,0.0879,0.244,130.026,188769,4,2
0.313,0.994,2,-3.95,0,0.0878,1.59e-05,0.424,0.309,0.363,170.073,249159,4,2
0.433,0.92,4,-4.738,0,0.0409,0.000576,5.5e-05,0.123,0.476,92.466,243755,4,5
0.391,0.96,1,-4.402,1,0.0533,5.91e-06,0.178,0.209,0.445,176.001,298683,4,2
0.495,0.993,7,-3.014,1,0.145,0.000151,0.0,0.368,0.29,149.912,202250,4,2
0.476,0.941,1,-3.978,1,0.0606,1.11e-05,6.44e-06,0.0822,0.524,84.986,209162,4,8
0.544,0.979,5,-5.201,0,0.0642,3.36e-05,0.771,0.106,0.435,144.985,322680,4,9
0.532,0.875,9,-5.773,1,0.0487,3.06e-05,0.0195,0.199,0.671,132.015,276653,4,1
0.245,0.972,2,-6.387,1,0.0739,0.00141,0.68,0.131,0.107,105.939,302293,4,9
0.456,0.944,0,-4.458,1,0.0758,0.000136,0.194,0.297,0.49,175.026,243689,4,2
0.274,0.708,6,-5.399,1,0.0508,0.000389,0.315,0.255,0.208,104.798,402520,4,2
0.405,0.906,8,-4.571,1,0.0792,0.002,2.78e-05,0.118,0.324,75.538,304573,4,2
0.448,0.78,5,-7.635,1,0.0606,0.000558,0.000724,0.152,0.611,136.732,195840,4,2
0.362,0.963,8,-4.564,1,0.0553,3.01e-05,7.63e-05,0.075,0.735,141.253,297500,4,2
